scheduled_departure,scheduled_arrival,carrier,origin,destination,distance_km,weather_wind1,weather_wind2,weather_rain1,weather_rain2,weather_visibility_km,noise_1,noise_2,noise_3,route,scheduled_duration_min,departure_hour,is_holiday,is_late_night,high_precipitation,limited_visibility,holiday_late_night,destination_limited_visibility,departure_delay_min,actual_departure,actual_arrival,arrival_delay_min,delayed_15_min
2025-09-29 16:20:00,2025-09-29 19:53:00,B6,ORD,SFO,2222,6.74,8.36,0.11,0.0,16.99,0.8628,-0.4208,24,ORD-SFO,213,16,0,0,0,0,0,0,0,2025-09-29 16:20:00,2025-09-29 19:57:00,4,0
2025-02-25 19:40:00,2025-02-26 00:00:00,UA,ORD,SEA,2808,9.23,6.61,1.65,0.0,16.06,-0.7922,0.633,5,ORD-SEA,260,19,0,0,0,0,0,0,-3,2025-02-25 19:37:00,2025-02-26 00:01:00,1,0
2025-11-08 20:30:00,2025-11-09 00:07:00,AA,SFO,DEN,2281,21.18,18.92,0.18,0.0,16.09,0.0088,-0.2042,53,SFO-DEN,217,20,0,1,0,0,0,0,1,2025-11-08 20:31:00,2025-11-09 00:07:00,0,0
2025-03-29 15:50:00,2025-03-29 22:16:00,WN,ATL,LAX,4392,13.52,15.71,0.08,1.17,20.34,0.513,0.9916,83,ATL-LAX,386,15,0,0,0,0,0,0,12,2025-03-29 16:02:00,2025-03-29 22:37:00,21,1
2025-07-01 18:10:00,2025-07-01 19:23:00,WN,DFW,LAX,473,8.16,10.07,15.79,14.74,8.74,0.3981,-0.2157,65,DFW-LAX,73,18,0,0,1,0,0,0,20,2025-07-01 18:30:00,2025-07-01 19:57:00,34,1
2025-03-16 10:10:00,2025-03-16 12:33:00,DL,ATL,DFW,1354,20.33,16.14,0.0,0.0,17.83,1.4915,0.1399,89,ATL-DFW,143,10,0,0,0,0,0,0,17,2025-03-16 10:27:00,2025-03-16 12:54:00,21,1
2025-06-20 15:20:00,2025-06-20 21:05:00,B6,DFW,BOS,3874,13.08,13.38,6.27,7.72,13.19,-1.198,-0.2002,37,DFW-BOS,345,15,0,0,0,0,0,0,12,2025-06-20 15:32:00,2025-06-20 21:27:00,22,1
2025-06-15 02:40:00,2025-06-15 08:05:00,WN,ORD,SFO,3628,2.63,0.57,0.48,0.0,12.56,0.15,0.0697,70,ORD-SFO,325,2,0,1,0,0,0,0,3,2025-06-15 02:43:00,2025-06-15 07:52:00,-13,0
2025-01-02 12:45:00,2025-01-02 15:41:00,AA,LAX,JFK,1761,11.15,11.35,0.9,0.57,17.64,-0.0531,0.9821,45,LAX-JFK,176,12,0,0,0,0,0,0,7,2025-01-02 12:52:00,2025-01-02 15:34:00,-7,0
2025-07-27 13:15:00,2025-07-27 17:04:00,B6,ORD,JFK,2426,20.16,22.16,9.53,7.77,10.25,-0.3393,-0.7762,78,ORD-JFK,229,13,0,0,0,0,0,0,0,2025-07-27 13:15:00,2025-07-27 17:00:00,-4,0
2025-10-15 00:00:00,2025-10-15 01:08:00,B6,ORD,SEA,413,30.93,25.96,0.48,0.0,14.38,-1.5586,0.6281,15,ORD-SEA,68,0,0,1,0,0,0,0,0,2025-10-15 00:00:00,2025-10-15 01:08:00,0,0
2025-12-08 13:30:00,2025-12-08 15:28:00,UA,SFO,LAX,1042,6.41,3.48,7.75,9.6,9.55,-1.4589,0.7766,99,SFO-LAX,118,13,0,0,0,0,0,0,18,2025-12-08 13:48:00,2025-12-08 16:17:00,49,1
2025-05-01 17:30:00,2025-05-01 23:46:00,B6,SEA,BOS,4266,18.11,18.65,0.18,0.0,18.59,1.2899,0.3419,72,SEA-BOS,376,17,0,0,0,0,0,0,6,2025-05-01 17:36:00,2025-05-01 23:49:00,3,0
2025-11-18 08:15:00,2025-11-18 12:50:00,DL,LAX,BOS,3002,11.53,10.85,1.25,0.0,14.06,0.8532,-0.0165,19,LAX-BOS,275,8,0,0,0,0,0,0,-10,2025-11-18 08:05:00,2025-11-18 12:51:00,1,0
2025-11-17 13:10:00,2025-11-17 14:22:00,DL,SEA,DFW,462,3.73,5.56,0.0,0.46,15.43,-1.1422,0.0838,93,SEA-DFW,72,13,0,0,0,0,0,0,3,2025-11-17 13:13:00,2025-11-17 14:23:00,1,0
2025-12-27 06:45:00,2025-12-27 12:10:00,AA,ATL,BOS,3628,5.58,4.39,3.72,1.77,16.58,-1.808,0.3703,19,ATL-BOS,325,6,0,0,0,0,0,0,20,2025-12-27 07:05:00,2025-12-27 12:45:00,35,1
2025-05-17 06:45:00,2025-05-17 10:00:00,WN,ORD,LAX,1994,3.83,3.84,1.55,0.73,16.83,0.0281,0.9058,92,ORD-LAX,195,6,0,0,0,0,0,0,4,2025-05-17 06:49:00,2025-05-17 10:09:00,9,0
2025-11-07 03:40:00,2025-11-07 07:50:00,AA,JFK,ORD,2688,0.76,1.22,0.0,1.79,19.79,-0.0799,-0.309,63,JFK-ORD,250,3,0,1,0,0,0,0,3,2025-11-07 03:43:00,2025-11-07 08:06:00,16,1
2025-07-26 07:30:00,2025-07-26 13:17:00,DL,SFO,ATL,3898,4.51,1.64,0.0,0.87,14.98,-1.6159,0.8305,48,SFO-ATL,347,7,0,0,0,0,0,0,5,2025-07-26 07:35:00,2025-07-26 13:33:00,16,1
2025-01-22 19:15:00,2025-01-23 00:55:00,DL,JFK,DFW,3817,9.83,9.89,0.22,0.0,16.73,2.056,-0.4397,98,JFK-DFW,340,19,0,0,0,0,0,0,-10,2025-01-22 19:05:00,2025-01-23 00:50:00,-5,0
2025-04-09 22:20:00,2025-04-10 00:05:00,WN,BOS,SEA,873,0.45,0.95,6.53,5.52,13.09,1.2402,-0.1029,30,BOS-SEA,105,22,0,1,0,0,0,0,8,2025-04-09 22:28:00,2025-04-09 23:56:00,-9,0
2025-09-03 15:00:00,2025-09-03 18:02:00,DL,ORD,SFO,1836,7.1,6.11,0.32,0.06,14.69,-1.0796,-0.1197,57,ORD-SFO,182,15,0,0,0,0,0,0,0,2025-09-03 15:00:00,2025-09-03 18:04:00,2,0
2025-02-28 14:10:00,2025-02-28 16:41:00,UA,SFO,DFW,1444,9.33,7.81,0.61,0.37,18.88,1.3117,-0.6517,37,SFO-DFW,151,14,0,0,0,0,0,0,-3,2025-02-28 14:07:00,2025-02-28 16:34:00,-7,0
2025-06-08 14:20:00,2025-06-08 20:26:00,AA,ATL,SFO,4137,5.03,4.37,0.0,1.61,12.72,0.229,-0.621,93,ATL-SFO,366,14,0,0,0,0,0,0,-10,2025-06-08 14:10:00,2025-06-08 20:12:00,-14,0
2025-10-10 11:20:00,2025-10-10 16:41:00,UA,ATL,LAX,3579,0.0,1.58,0.0,1.57,17.21,0.7241,0.7225,5,ATL-LAX,321,11,0,0,0,0,0,0,2,2025-10-10 11:22:00,2025-10-10 16:49:00,8,0
2025-02-24 10:00:00,2025-02-24 14:37:00,UA,LAX,SFO,3022,11.3,9.41,0.0,0.0,14.94,-0.8428,0.9808,95,LAX-SFO,277,10,0,0,0,0,0,0,-1,2025-02-24 09:59:00,2025-02-24 14:49:00,12,0
2025-07-01 14:50:00,2025-07-01 16:09:00,AA,LAX,SFO,545,6.25,4.43,14.66,14.04,10.15,0.6193,0.8938,76,LAX-SFO,79,14,0,0,1,0,0,0,-1,2025-07-01 14:49:00,2025-07-01 16:31:00,22,1
2025-03-20 18:15:00,2025-03-20 23:44:00,B6,JFK,LAX,3673,6.41,4.47,0.38,0.0,17.19,2.2215,-0.5761,84,JFK-LAX,329,18,0,0,0,0,0,0,8,2025-03-20 18:23:00,2025-03-20 23:51:00,7,0
2025-07-15 09:30:00,2025-07-15 13:37:00,B6,ATL,DFW,2655,10.09,10.63,0.63,0.64,14.8,1.1802,-0.4239,44,ATL-DFW,247,9,0,0,0,0,0,0,-4,2025-07-15 09:26:00,2025-07-15 13:30:00,-7,0
2025-03-29 13:20:00,2025-03-29 15:51:00,UA,LAX,SFO,1446,15.73,18.3,11.0,12.71,10.24,0.7391,-0.7483,56,LAX-SFO,151,13,0,0,0,0,0,0,21,2025-03-29 13:41:00,2025-03-29 15:56:00,5,0
2025-12-19 11:20:00,2025-12-19 14:48:00,AA,LAX,DFW,2159,5.93,4.46,8.37,9.31,9.12,-1.8533,0.3919,78,LAX-DFW,208,11,0,0,0,0,0,0,-1,2025-12-19 11:19:00,2025-12-19 14:42:00,-6,0
2025-01-28 06:45:00,2025-01-28 10:14:00,UA,SEA,BOS,2173,5.29,8.63,0.62,0.0,13.53,0.8538,-0.9916,70,SEA-BOS,209,6,0,0,0,0,0,0,19,2025-01-28 07:04:00,2025-01-28 10:48:00,34,1
2025-12-18 06:40:00,2025-12-18 09:18:00,AA,DFW,ATL,1543,2.92,5.01,0.0,2.11,17.41,0.4594,0.3584,52,DFW-ATL,158,6,0,0,0,0,0,0,11,2025-12-18 06:51:00,2025-12-18 09:16:00,-2,0
2025-10-17 01:45:00,2025-10-17 07:50:00,UA,DFW,LAX,4120,19.28,19.16,1.58,2.95,18.58,-0.8149,-0.4703,67,DFW-LAX,365,1,0,1,0,0,0,0,18,2025-10-17 02:03:00,2025-10-17 08:22:00,32,1
2025-11-09 10:20:00,2025-11-09 16:27:00,DL,ATL,DEN,4153,11.18,13.33,0.0,0.0,15.79,-0.3239,0.4407,40,ATL-DEN,367,10,0,0,0,0,0,0,20,2025-11-09 10:40:00,2025-11-09 16:57:00,30,1
2025-11-07 17:15:00,2025-11-07 18:31:00,B6,LAX,BOS,513,19.12,17.8,0.99,0.0,15.33,-0.0882,-0.6307,49,LAX-BOS,76,17,0,0,0,0,0,0,15,2025-11-07 17:30:00,2025-11-07 18:40:00,9,0
2025-03-10 16:20:00,2025-03-10 22:33:00,UA,LAX,DEN,4230,18.18,20.69,0.19,0.2,15.04,0.5359,0.8664,32,LAX-DEN,373,16,0,0,0,0,0,0,1,2025-03-10 16:21:00,2025-03-10 22:21:00,-12,0
2025-12-06 23:30:00,2025-12-07 02:45:00,DL,DEN,JFK,1996,4.24,6.61,0.38,0.0,17.25,-1.4429,-0.7777,14,DEN-JFK,195,23,0,1,0,0,0,0,-3,2025-12-06 23:27:00,2025-12-07 02:35:00,-10,0
2025-08-05 00:15:00,2025-08-05 05:43:00,WN,ORD,JFK,3659,33.83,34.41,0.31,1.26,16.33,0.0524,-0.9275,57,ORD-JFK,328,0,0,1,0,0,0,0,9,2025-08-05 00:24:00,2025-08-05 05:37:00,-6,0
2025-12-18 18:20:00,2025-12-18 23:41:00,B6,SFO,JFK,3577,15.89,17.99,0.15,0.0,16.79,1.5491,-0.7665,6,SFO-JFK,321,18,0,0,0,0,0,0,10,2025-12-18 18:30:00,2025-12-18 23:47:00,6,0
2025-11-17 19:10:00,2025-11-17 23:30:00,DL,BOS,JFK,2815,11.73,11.57,0.0,0.0,9.58,0.5337,-0.5135,20,BOS-JFK,260,19,0,0,0,0,0,0,16,2025-11-17 19:26:00,2025-11-17 23:31:00,1,0
2025-07-31 10:30:00,2025-07-31 15:39:00,WN,LAX,SFO,3424,5.14,7.64,11.12,10.46,12.42,-1.0758,0.3609,1,LAX-SFO,309,10,0,0,0,0,0,0,7,2025-07-31 10:37:00,2025-07-31 15:25:00,-14,0
2025-05-17 06:40:00,2025-05-17 11:28:00,B6,ORD,BOS,3161,7.58,4.91,5.69,7.05,13.39,0.2706,-0.1211,62,ORD-BOS,288,6,0,0,0,0,0,0,1,2025-05-17 06:41:00,2025-05-17 11:26:00,-2,0
2025-02-12 08:30:00,2025-02-12 14:15:00,UA,ATL,JFK,3876,9.46,9.44,0.0,0.0,16.48,0.4831,-0.0799,55,ATL-JFK,345,8,0,0,0,0,0,0,1,2025-02-12 08:31:00,2025-02-12 14:08:00,-7,0
2025-02-06 16:45:00,2025-02-06 20:06:00,B6,BOS,LAX,2079,14.4,11.18,9.86,7.79,12.43,-2.0663,0.1824,37,BOS-LAX,201,16,0,0,0,0,0,0,0,2025-02-06 16:45:00,2025-02-06 20:02:00,-4,0
2025-05-23 20:50:00,2025-05-24 01:57:00,B6,DFW,DEN,3405,2.13,0.82,7.35,8.17,13.91,0.3054,0.3525,39,DFW-DEN,307,20,0,1,0,0,0,0,9,2025-05-23 20:59:00,2025-05-24 02:21:00,24,1
2025-10-24 15:50:00,2025-10-24 22:18:00,UA,BOS,DFW,4412,6.24,9.33,0.0,0.0,15.23,0.0153,0.4372,96,BOS-DFW,388,15,0,0,0,0,0,0,2,2025-10-24 15:52:00,2025-10-24 22:14:00,-4,0
2025-07-04 12:00:00,2025-07-04 18:17:00,B6,DFW,ATL,4277,14.69,11.19,0.0,0.0,15.84,-1.5693,-0.1544,10,DFW-ATL,377,12,1,0,0,0,0,0,13,2025-07-04 12:13:00,2025-07-04 18:24:00,7,0
2025-06-25 15:50:00,2025-06-25 17:39:00,AA,BOS,DEN,921,14.29,15.06,0.73,0.0,8.8,1.9133,-0.7478,80,BOS-DEN,109,15,0,0,0,0,0,0,7,2025-06-25 15:57:00,2025-06-25 17:29:00,-10,0
2025-03-31 01:15:00,2025-03-31 05:01:00,B6,SFO,DEN,2392,9.65,9.88,21.73,20.73,7.93,0.3104,-0.8113,74,SFO-DEN,226,1,0,1,1,0,0,0,23,2025-03-31 01:38:00,2025-03-31 05:44:00,43,1
2025-07-26 14:20:00,2025-07-26 18:10:00,DL,LAX,BOS,2442,13.58,12.92,0.0,0.0,15.68,-0.2062,-0.4849,15,LAX-BOS,230,14,0,0,0,0,0,0,3,2025-07-26 14:23:00,2025-07-26 18:21:00,11,0
2025-08-21 01:20:00,2025-08-21 05:49:00,UA,DEN,LAX,2922,6.66,8.28,0.0,0.0,13.27,-0.8606,-0.6575,62,DEN-LAX,269,1,0,1,0,0,0,0,7,2025-08-21 01:27:00,2025-08-21 05:41:00,-8,0
2025-12-25 23:15:00,2025-12-26 03:51:00,DL,SEA,ORD,3017,14.12,14.69,0.22,0.0,20.73,0.1109,-0.2282,89,SEA-ORD,276,23,1,1,0,0,1,0,25,2025-12-25 23:40:00,2025-12-26 04:37:00,46,1
2025-09-24 21:50:00,2025-09-25 03:34:00,B6,ATL,SEA,3860,11.1,12.23,0.0,0.0,16.76,0.4186,0.9836,46,ATL-SEA,344,21,0,1,0,0,0,0,2,2025-09-24 21:52:00,2025-09-25 03:45:00,11,0
2025-08-10 12:40:00,2025-08-10 16:38:00,DL,LAX,JFK,2535,19.52,19.66,0.57,0.98,16.89,1.3287,-0.3972,82,LAX-JFK,238,12,0,0,0,0,0,0,1,2025-08-10 12:41:00,2025-08-10 16:48:00,10,0
2025-11-29 08:50:00,2025-11-29 13:45:00,WN,ORD,ATL,3247,26.4,26.41,4.25,3.09,16.57,-0.1162,0.8873,94,ORD-ATL,295,8,0,0,0,0,0,0,-1,2025-11-29 08:49:00,2025-11-29 13:36:00,-9,0
2025-06-05 17:50:00,2025-06-05 23:51:00,UA,SEA,ORD,4077,20.87,17.51,2.19,4.62,17.01,-1.3504,0.2909,2,SEA-ORD,361,17,0,0,0,0,0,0,9,2025-06-05 17:59:00,2025-06-05 23:36:00,-15,0
2025-12-08 15:20:00,2025-12-08 16:53:00,AA,DEN,BOS,728,9.39,7.21,0.0,0.0,18.36,-0.0792,-0.898,41,DEN-BOS,93,15,0,0,0,0,0,0,1,2025-12-08 15:21:00,2025-12-08 16:55:00,2,0
2025-05-16 16:40:00,2025-05-16 21:15:00,WN,LAX,ATL,2999,4.23,4.8,0.0,0.0,13.35,-0.0876,0.5087,83,LAX-ATL,275,16,0,0,0,0,0,0,-3,2025-05-16 16:37:00,2025-05-16 21:14:00,-1,0
2025-02-16 12:30:00,2025-02-16 15:32:00,AA,ORD,LAX,1841,4.73,2.76,0.0,0.15,17.63,1.6407,0.4335,50,ORD-LAX,182,12,0,0,0,0,0,0,23,2025-02-16 12:53:00,2025-02-16 15:53:00,21,1
2025-06-02 05:20:00,2025-06-02 11:23:00,AA,SEA,DFW,4104,25.02,24.53,0.0,0.0,19.04,0.2897,0.407,38,SEA-DFW,363,5,0,0,0,0,0,0,-4,2025-06-02 05:16:00,2025-06-02 11:19:00,-4,0
2025-02-16 01:40:00,2025-02-16 05:45:00,DL,BOS,DEN,2620,9.37,10.25,0.77,0.0,15.04,0.3827,-0.7239,88,BOS-DEN,245,1,0,1,0,0,0,0,-2,2025-02-16 01:38:00,2025-02-16 05:52:00,7,0
2025-02-13 06:40:00,2025-02-13 11:02:00,UA,SFO,BOS,2832,13.33,17.5,0.0,0.0,14.93,-0.5493,-0.9585,99,SFO-BOS,262,6,0,0,0,0,0,0,-2,2025-02-13 06:38:00,2025-02-13 11:00:00,-2,0
2025-11-18 12:50:00,2025-11-18 18:03:00,WN,DEN,ATL,3469,17.27,19.22,0.0,0.0,19.68,0.3528,0.651,92,DEN-ATL,313,12,0,0,0,0,0,0,-1,2025-11-18 12:49:00,2025-11-18 18:04:00,1,0
2025-10-18 10:45:00,2025-10-18 13:05:00,AA,DFW,ATL,1316,10.21,12.33,0.06,0.88,13.51,-0.8403,0.4913,67,DFW-ATL,140,10,0,0,0,0,0,0,2,2025-10-18 10:47:00,2025-10-18 13:04:00,-1,0
2025-03-22 12:30:00,2025-03-22 16:32:00,B6,BOS,LAX,2582,22.4,20.72,7.43,8.37,12.76,0.1638,0.1659,58,BOS-LAX,242,12,0,0,0,0,0,0,15,2025-03-22 12:45:00,2025-03-22 16:25:00,-7,0
2025-11-02 06:50:00,2025-11-02 12:09:00,AA,BOS,DFW,3546,3.62,4.23,0.67,2.72,16.89,0.7932,0.5232,54,BOS-DFW,319,6,0,0,0,0,0,0,-6,2025-11-02 06:44:00,2025-11-02 12:12:00,3,0
2025-01-26 22:00:00,2025-01-27 03:20:00,AA,DEN,SEA,3565,14.38,11.4,14.03,14.29,12.42,-0.0135,0.1541,51,DEN-SEA,320,22,0,1,1,0,0,0,27,2025-01-26 22:27:00,2025-01-27 04:05:00,45,1
2025-04-14 08:45:00,2025-04-14 11:01:00,WN,BOS,ATL,1257,29.75,30.37,0.21,0.48,18.42,1.103,0.1853,73,BOS-ATL,136,8,0,0,0,0,0,0,21,2025-04-14 09:06:00,2025-04-14 11:26:00,25,1
2025-09-15 20:20:00,2025-09-16 02:00:00,DL,ORD,DFW,3817,23.58,24.09,0.0,0.33,13.15,1.3913,0.9237,17,ORD-DFW,340,20,0,1,0,0,0,0,16,2025-09-15 20:36:00,2025-09-16 02:15:00,15,1
2025-04-21 09:20:00,2025-04-21 11:14:00,DL,LAX,BOS,983,23.69,21.69,0.0,0.0,15.47,1.1362,-0.7092,43,LAX-BOS,114,9,0,0,0,0,0,0,14,2025-04-21 09:34:00,2025-04-21 11:08:00,-6,0
2025-09-24 10:45:00,2025-09-24 13:13:00,WN,DFW,ATL,1413,3.19,3.97,0.0,0.0,16.26,0.0615,-0.402,2,DFW-ATL,148,10,0,0,0,0,0,0,19,2025-09-24 11:04:00,2025-09-24 13:32:00,19,1
2025-11-16 14:15:00,2025-11-16 20:02:00,WN,JFK,DEN,3897,13.6,12.9,5.29,5.91,14.41,-0.9328,-0.7752,4,JFK-DEN,347,14,0,0,0,0,0,0,-2,2025-11-16 14:13:00,2025-11-16 19:51:00,-11,0
2025-01-25 06:50:00,2025-01-25 11:16:00,DL,LAX,ORD,2887,10.23,8.54,4.67,3.7,13.21,-0.9956,-0.5346,83,LAX-ORD,266,6,0,0,0,0,0,0,-1,2025-01-25 06:49:00,2025-01-25 11:11:00,-5,0
2025-01-09 05:20:00,2025-01-09 09:21:00,DL,BOS,ATL,2577,4.68,4.0,9.55,9.81,10.17,0.5435,0.6891,92,BOS-ATL,241,5,0,0,0,0,0,0,-6,2025-01-09 05:14:00,2025-01-09 09:15:00,-6,0
2025-12-10 09:15:00,2025-12-10 13:21:00,WN,DEN,SEA,2639,12.03,11.01,6.3,4.23,12.25,0.2681,0.4366,33,DEN-SEA,246,9,0,0,0,0,0,0,-1,2025-12-10 09:14:00,2025-12-10 13:17:00,-4,0
2025-07-09 19:15:00,2025-07-10 01:40:00,B6,SEA,JFK,4370,6.13,3.46,0.0,0.0,14.01,-0.0582,0.1405,71,SEA-JFK,385,19,0,0,0,0,0,0,5,2025-07-09 19:20:00,2025-07-10 01:39:00,-1,0
2025-07-04 03:20:00,2025-07-04 05:35:00,DL,ATL,JFK,1254,13.25,13.11,33.18,34.54,4.38,-0.5306,-0.5771,90,ATL-JFK,135,3,1,1,1,1,1,0,46,2025-07-04 04:06:00,2025-07-04 06:46:00,71,1
2025-06-19 10:50:00,2025-06-19 13:29:00,UA,SFO,JFK,1556,5.16,5.97,0.0,0.58,12.38,0.0128,-0.0386,4,SFO-JFK,159,10,0,0,0,0,0,0,4,2025-06-19 10:54:00,2025-06-19 13:36:00,7,0
2025-06-08 16:00:00,2025-06-08 19:44:00,DL,SFO,DEN,2357,14.05,12.28,0.0,0.0,17.8,-1.3784,0.1177,50,SFO-DEN,224,16,0,0,0,0,0,0,24,2025-06-08 16:24:00,2025-06-08 20:13:00,29,1
2025-09-09 16:30:00,2025-09-09 22:13:00,UA,DEN,BOS,3850,5.91,8.35,6.1,5.07,8.34,-0.6438,-0.7428,39,DEN-BOS,343,16,0,0,0,0,0,0,22,2025-09-09 16:52:00,2025-09-09 22:37:00,24,1
2025-07-31 10:45:00,2025-07-31 14:48:00,AA,DEN,SEA,2603,7.77,10.96,0.0,0.0,16.0,-0.2026,-0.8516,26,DEN-SEA,243,10,0,0,0,0,0,0,26,2025-07-31 11:11:00,2025-07-31 15:20:00,32,1
2025-03-01 01:20:00,2025-03-01 06:23:00,B6,BOS,ATL,3348,6.73,8.1,0.0,0.79,18.04,0.7009,-0.6356,37,BOS-ATL,303,1,0,1,0,0,0,0,13,2025-03-01 01:33:00,2025-03-01 06:31:00,8,0
2025-08-17 00:30:00,2025-08-17 06:04:00,UA,LAX,SEA,3732,9.42,8.85,0.38,0.52,15.75,0.9741,0.5849,8,LAX-SEA,334,0,0,1,0,0,0,0,7,2025-08-17 00:37:00,2025-08-17 06:12:00,8,0
2025-09-01 11:15:00,2025-09-01 17:14:00,DL,BOS,SEA,4046,10.97,9.21,14.48,15.32,7.93,-1.9434,0.1346,56,BOS-SEA,359,11,1,0,1,0,0,0,19,2025-09-01 11:34:00,2025-09-01 17:54:00,40,1
2025-02-11 19:10:00,2025-02-11 22:44:00,AA,SEA,SFO,2236,9.44,8.26,0.67,0.64,16.3,-1.5891,0.3011,45,SEA-SFO,214,19,0,0,0,0,0,0,1,2025-02-11 19:11:00,2025-02-11 22:50:00,6,0
2025-05-18 00:40:00,2025-05-18 04:13:00,DL,DFW,JFK,2223,2.77,5.51,0.79,0.26,7.81,0.7153,-0.7878,21,DFW-JFK,213,0,0,1,0,0,0,0,-2,2025-05-18 00:38:00,2025-05-18 04:13:00,0,0
2025-10-16 21:50:00,2025-10-16 23:16:00,AA,SFO,LAX,639,22.95,20.32,1.54,0.6,16.95,0.1029,-0.3724,98,SFO-LAX,86,21,0,1,0,0,0,0,1,2025-10-16 21:51:00,2025-10-16 23:11:00,-5,0
2025-08-14 16:30:00,2025-08-14 17:56:00,B6,SEA,BOS,637,10.05,9.75,0.21,0.94,15.02,0.6282,-0.5251,93,SEA-BOS,86,16,0,0,0,0,0,0,12,2025-08-14 16:42:00,2025-08-14 18:03:00,7,0
2025-02-19 00:20:00,2025-02-19 04:03:00,DL,DFW,BOS,2346,13.61,13.01,1.03,0.0,18.62,-0.6222,0.5723,72,DFW-BOS,223,0,0,1,0,0,0,0,2,2025-02-19 00:22:00,2025-02-19 03:56:00,-7,0
2025-01-15 08:10:00,2025-01-15 13:21:00,B6,LAX,DEN,3446,6.77,7.84,0.68,0.0,18.64,-0.5665,-0.7165,80,LAX-DEN,311,8,0,0,0,0,0,0,-7,2025-01-15 08:03:00,2025-01-15 13:12:00,-9,0
2025-08-01 05:50:00,2025-08-01 11:31:00,B6,ATL,JFK,3819,37.95,39.07,0.13,0.73,15.18,-0.737,-0.4632,48,ATL-JFK,341,5,0,0,0,0,0,0,5,2025-08-01 05:55:00,2025-08-01 11:30:00,-1,0
2025-06-18 22:45:00,2025-06-19 02:01:00,AA,ATL,LAX,2015,9.35,11.25,2.6,2.94,14.89,-2.6776,0.3902,71,ATL-LAX,196,22,0,1,0,0,0,0,10,2025-06-18 22:55:00,2025-06-19 02:12:00,11,0
2025-12-17 13:50:00,2025-12-17 18:01:00,UA,JFK,ORD,2699,20.91,20.31,0.63,0.0,18.14,-1.1199,0.3097,8,JFK-ORD,251,13,0,0,0,0,0,0,23,2025-12-17 14:13:00,2025-12-17 18:31:00,30,1
2025-07-10 07:15:00,2025-07-10 12:47:00,WN,JFK,SFO,3713,9.03,7.07,5.75,7.01,12.26,-1.0673,0.7486,33,JFK-SFO,332,7,0,0,0,0,0,0,16,2025-07-10 07:31:00,2025-07-10 12:38:00,-9,0
2025-12-06 06:40:00,2025-12-06 09:26:00,DL,DFW,JFK,1639,14.82,14.77,1.25,0.25,19.1,-0.9268,0.6934,47,DFW-JFK,166,6,0,0,0,0,0,0,54,2025-12-06 07:34:00,2025-12-06 10:22:00,56,1
2025-03-20 13:20:00,2025-03-20 15:12:00,B6,ATL,BOS,965,8.83,8.18,0.52,0.21,17.14,-0.973,0.6795,90,ATL-BOS,112,13,0,0,0,0,0,0,4,2025-03-20 13:24:00,2025-03-20 15:07:00,-5,0
2025-06-13 00:10:00,2025-06-13 06:18:00,WN,SEA,BOS,4168,20.63,17.93,0.74,0.0,17.76,-0.919,0.5072,17,SEA-BOS,368,0,0,1,0,0,0,0,-1,2025-06-13 00:09:00,2025-06-13 06:12:00,-6,0
2025-02-20 06:10:00,2025-02-20 10:12:00,WN,DFW,SEA,2593,7.13,8.91,18.35,19.6,3.22,-0.2364,-0.6994,55,DFW-SEA,242,6,0,0,1,1,0,0,77,2025-02-20 07:27:00,2025-02-20 12:01:00,109,1
2025-07-29 03:20:00,2025-07-29 05:11:00,WN,JFK,BOS,953,4.6,3.57,0.17,0.0,9.99,0.5504,0.0888,49,JFK-BOS,111,3,0,1,0,0,0,0,-4,2025-07-29 03:16:00,2025-07-29 05:31:00,20,1
2025-03-10 14:30:00,2025-03-10 16:54:00,AA,DFW,LAX,1358,16.43,15.52,0.0,0.0,13.02,-2.875,-0.7694,1,DFW-LAX,144,14,0,0,0,0,0,0,-10,2025-03-10 14:20:00,2025-03-10 16:51:00,-3,0
2025-06-29 16:00:00,2025-06-29 18:49:00,B6,JFK,LAX,1672,20.0,21.07,0.39,0.28,18.03,-0.9404,-0.0021,16,JFK-LAX,169,16,0,0,0,0,0,0,9,2025-06-29 16:09:00,2025-06-29 18:44:00,-5,0
2025-05-06 11:40:00,2025-05-06 13:47:00,AA,LAX,SEA,1144,8.45,7.96,0.85,0.55,10.74,-0.9034,0.5673,32,LAX-SEA,127,11,0,0,0,0,0,0,-4,2025-05-06 11:36:00,2025-05-06 13:42:00,-5,0
2025-03-09 03:20:00,2025-03-09 06:46:00,B6,ORD,BOS,2135,7.61,8.96,13.06,10.38,11.08,-1.533,0.0214,3,ORD-BOS,206,3,0,1,1,0,0,0,25,2025-03-09 03:45:00,2025-03-09 07:31:00,45,1
2025-02-05 08:50:00,2025-02-05 14:22:00,WN,JFK,BOS,3713,4.57,2.39,0.0,0.59,17.3,1.1072,-0.3089,85,JFK-BOS,332,8,0,0,0,0,0,0,8,2025-02-05 08:58:00,2025-02-05 14:20:00,-2,0
2025-07-06 20:15:00,2025-07-07 01:22:00,WN,BOS,ORD,3399,20.58,23.54,0.0,0.0,13.39,-1.1112,0.9982,94,BOS-ORD,307,20,0,1,0,0,0,0,6,2025-07-06 20:21:00,2025-07-07 01:28:00,6,0
